question_id,row_index,sample_id,topic,question,query_profile,selected_alpha,gold_context_hash,chunk_size,chunk_overlap,gold_rank,hit_at_1,hit_at_3,hit_at_5,rr_at_5,latency_seconds,retrieved_context_hashes
Q0426,425,drug_5004,drug,Trong trường hợp nào bạn nên uống ngay liều Be-Stedy 16 khi quên liều?,quantitative,0.4,cc6d7c58dfd14ee0b1d5,1000,200,0,0,0,0,0.0,0.05637199999910081,12a050c471c51f9e8608|5b840d3eb4f006724b68|12a050c471c51f9e8608|81a48a84f8a50bee28e7|d871930c5ace18e7ebe4
Q0427,426,drug_8742,drug,Hậu quả nghiêm trọng nhất của quá liều Coldacmin là triệu chứng gì?,quantitative,0.4,5d881fb04aab6f33cbda,1000,200,1,1,1,1,1.0,0.05322879999948782,5d881fb04aab6f33cbda|fbab9f7715425d49592b|004d99f3ba5091f117dc|8b9df45d5dab28759af6|d7d02b341e16ed33a20f
Q0428,427,drug_6050,drug,"Đối với trẻ em, Bisoplus có được khuyến cáo dùng không?",noisy_conversational,0.3,027a9481901f9113f18e,1000,200,1,1,1,1,1.0,0.05450140000175452,027a9481901f9113f18e|aeded648cd7695ba6730|0aa6fcf9c3897183d05e|283451359ba627f1f602|e8c74a0937412ccd531c
Q0429,428,drug_2534,drug,Những tác dụng phụ thường gặp khi sử dụng kháng sinh Amoxicillin Domesco là gì?,exact_lexical,0.2,cefe4020509dc2e78c78,1000,200,1,1,1,1,1.0,0.06982679999782704,cefe4020509dc2e78c78|bcc22e61f311963bd123|15313d3dc2ec3e60dff7|a236bae69e63ee169485|9425221387ccafc5e84a
Q0430,429,drug_8128,drug,Tại sao cần đưa bệnh nhân đến bệnh viện hoặc trung tâm y tế gần nhất khi dùng quá liều Chymobest?,quantitative,0.4,33e13cc97e57b678e703,1000,200,1,1,1,1,1.0,0.07581869999921764,33e13cc97e57b678e703|82bcbdfa75b4b4d7a1cb|5e3e685b0f078c58ee8a|ae3e1ebe820723efda40|06c9a0e64f474c78e149
Q0431,430,drug_1233,drug,Những triệu chứng của bệnh lý suy tĩnh mạch được Agiosmin 500mg điều trị là gì?,quantitative,0.4,8126d94989936762ff27,1000,200,1,1,1,1,1.0,0.07046139999874867,8126d94989936762ff27|127b18639e08dbda0546|e1e4bdd6535c4ab9cdea|5bf8646956efc0435c4b|e1e4bdd6535c4ab9cdea
Q0432,431,drug_7935,drug,Làm thế nào để kịp thời xử trí khi xuất hiện triệu chứng bất thường sau khi sử dụng thuốc Cetirizine?,semantic,0.3,b65d1d04685f5a77b233,1000,200,1,1,1,1,1.0,0.0726159000005282,b65d1d04685f5a77b233|9522ded49e8fb20c490c|82bcbdfa75b4b4d7a1cb|1c7cdcf893af4c756c92|ce9af62ecc63d5fdd74c
Q0433,432,drug_7131,drug,Thuốc Carbomango có ảnh hưởng đến khả năng lái xe và vận hành máy móc không?,noisy_conversational,0.3,10ad2f12b645ca15ed1d,1000,200,1,1,1,1,1.0,0.06273440000222763,10ad2f12b645ca15ed1d|e4143ffa58b4fbf60b00|c406d07d3dbea2d01f43|3b0ffcc95fb00020b51f|f08a2c5baf2322da367f
Q0434,433,drug_6090,drug,Thuốc Biviantac có thể ảnh hưởng đến quá trình đào thải của thuốc nào?,semantic,0.3,44b4ac98c1a9295953b0,1000,200,1,1,1,1,1.0,0.05302710000250954,44b4ac98c1a9295953b0|05e01c19f7b64cddc683|415c41f98209c3c60e03|5bce5d109e564bc9fc64|d46340b759e533304370
Q0435,434,drug_750,drug,Acyclovir Boston 800 có ảnh hưởng đến sữa mẹ không?,exact_lexical,0.2,86f461bd6a18d9cc0d91,1000,200,3,0,1,1,0.3333333333333333,0.051049599998805206,4eb51f084e60acfb269f|05e01c19f7b64cddc683|86f461bd6a18d9cc0d91|323f5381c3095807936d|9dd5d493cb8fe86c0e0d
Q0436,435,drug_447,drug,Liều lượng dùng thuốc Acetylcystein 200 mg cho trẻ em từ 2 đến 7 tuổi là bao nhiêu?,quantitative,0.4,df8ba9606237b764c27a,1000,200,1,1,1,1,1.0,0.07090779999998631,df8ba9606237b764c27a|92ac51a44edfd08ffc61|17904ee4fcc3275cbc69|aeded648cd7695ba6730|638ccf4e5fdf601e7be4
Q0437,436,drug_6011,drug,Xử dụng thuốc Bisoloc có gây ảnh hưởng đến khả năng lái tàu và sử dụng máy móc hay không?,noisy_conversational,0.3,c406d07d3dbea2d01f43,1000,200,1,1,1,1,1.0,0.07010839999929885,c406d07d3dbea2d01f43|e4143ffa58b4fbf60b00|10ad2f12b645ca15ed1d|3b0ffcc95fb00020b51f|338c1c7d1b2536eb82c1
Q0438,437,drug_6052,drug,Bisoplus có thể tương tác với nhóm thuốc nào?,semantic,0.3,edb189ae28e2491dc438,1000,200,0,0,0,0,0.0,0.060601900000619935,3ee4747690573d3bf83c|c6c7a39baec014bed420|cac13f0555bf60267778|027a9481901f9113f18e|4d8d806a2c2ba51e87c7
Q0439,438,drug_4269,drug,Khi sử dụng thuốc moxifloxacin (Avelox) cần lưu ý điều gì để đảm bảo dùng thuốc hiệu quả?,semantic,0.3,56820addd34973cef470,1000,200,0,0,0,0,0.0,0.07420229999843286,6574faca0db7ecf4ba31|aa141f124c79784cbb7d|05e01c19f7b64cddc683|61011ff205768f49b73b|6fae63f32f0fc9713346
Q0440,439,drug_8762,drug,Cần làm gì khi gặp phải các tác dụng không mong muốn của thuốc Coldko?,noisy_conversational,0.3,ecdc8faa68e6bae9aef1,1000,200,1,1,1,1,1.0,0.06627380000281846,ecdc8faa68e6bae9aef1|7c71d237882888de1a69|44b4ac98c1a9295953b0|e13a55428fe8a7140500|9425221387ccafc5e84a
Q0441,440,drug_450,drug,Acetylcystein 200 mg có gây tác động gì đến hệ thần kinh hay không?,quantitative,0.4,1dac166aad60df30e846,1000,200,0,0,0,0,0.0,0.06550330000027316,4894b11f5075b06d2812|8a276a839467a65a1ec5|40adb5e90c26453ee340|0f5fe59c49ef436f2ec4|ff29dc2f7a055fff1dc9
Q0442,441,drug_5630,drug,Thuốc Betmiga 50 mg có xuất hiện trong sữa mẹ không?,quantitative,0.4,d7438e3774767f0527e2,1000,200,1,1,1,1,1.0,0.04851129999951809,d7438e3774767f0527e2|1a3a05aac2485f2c95e2|932e98d0da59e54d500b|e4e910d6eba195fbfe47|31e2a04fa836b8eebbb0
Q0443,442,drug_3087,drug,Vitamin D3 Aquadetrim nên được bảo quản ở đâu?,exact_lexical,0.2,4e60b636577629505079,1000,200,0,0,0,0,0.0,0.052687499999592546,3aaf09bae8f49c95f82a|937943782ded37f6bc6f|ac40e73b1ea201e41cd8|8b9df45d5dab28759af6|a10fc5e0d73ccc4143c2
Q0444,443,drug_8352,drug,Ciprofloxacin quá liều có thể gây ra những triệu chứng nào?,quantitative,0.4,8a8c8b8aa8cd0647f2a1,1000,200,1,1,1,1,1.0,0.05951249999998254,8a8c8b8aa8cd0647f2a1|283451359ba627f1f602|06c9a0e64f474c78e149|4d8d806a2c2ba51e87c7|c5ec1482d663325db2ac
Q0445,444,drug_2560,drug,Việc sử dụng đồng thời Allopurinol và Amoxicillin Flamingo có thể gây ra tác dụng gì?,exact_lexical,0.2,bcc22e61f311963bd123,1000,200,1,1,1,1,1.0,0.07110620000094059,bcc22e61f311963bd123|a734e029435bbcf07273|a734e029435bbcf07273|a734e029435bbcf07273|15313d3dc2ec3e60dff7
Q0446,445,drug_1173,drug,"Trong trường hợp quá liều Agifuros 40 mg, chúng ta cần làm gì đầu tiên?",quantitative,0.4,d8af7f02c67934dc6bdf,1000,200,1,1,1,1,1.0,0.07190000000264263,d8af7f02c67934dc6bdf|f0a5724e4dbe9b80f7a4|92ac51a44edfd08ffc61|da54fd499f79c596a103|17904ee4fcc3275cbc69
Q0447,446,drug_9612,drug,"Đối với người cao tuổi, Depakin nên được dùng với liều lượng và cách thức như thế nào?",quantitative,0.4,da54fd499f79c596a103,1000,200,0,0,0,0,0.0,0.07212950000030105,e8c74a0937412ccd531c|8ef898619b6ce89a14d1|3742d850eeeebb4331e9|92ac51a44edfd08ffc61|638ccf4e5fdf601e7be4
Q0448,447,drug_7032,drug,"Khi quên một liều thuốc Captopril, bạn không nên làm gì?",quantitative,0.4,a17489d10ad6bc5e4478,1000,200,1,1,1,1,1.0,0.05518519999895943,a17489d10ad6bc5e4478|a17489d10ad6bc5e4478|f216cd0f718e171420aa|fab65126d6828b163c72|e9ea311fdad4ac97c87f
Q0449,448,drug_8952,drug,Trong trường hợp nào không nên dùng thuốc Contractubex?,noisy_conversational,0.3,7fbc7a83404604d8a5fb,1000,200,1,1,1,1,1.0,0.04754830000092625,7fbc7a83404604d8a5fb|f11e7555417a1d148fb8|44b4ac98c1a9295953b0|08e8ad984906ec9ce46a|f605b6647740331b66ec
Q0450,449,drug_2276,drug,Thuốc Amiodarone có thể gây ra những tác dụng phụ nào ở hệ tiêu hóa?,semantic,0.3,4bb6280ac9fd2273d378,1000,200,4,0,0,1,0.25,0.057698200002050726,819d64aa0cab6cc2b410|de8e6898b3dc93d1f71c|acad03ce28e3865d0ba9|4bb6280ac9fd2273d378|5a6d021b92cf88a91378
Q0451,450,drug_5842,drug,Biosubtyl là loại thuốc gì?,noisy_conversational,0.3,97fc9f6dd4014ffeff60,1000,200,0,0,0,0,0.0,0.04575699999986682,5772e92451e7c9a2b9b2|673380a21ebdd7bf6245|26b2083289d45229ec49|508e6ba29f37b9a08606|a07074063d848e038a30
Q0452,451,drug_7490,drug,Nêu các biện pháp xử trí khi người bệnh quá liều Cefalexin?,quantitative,0.4,3d0353a8976997e99eb4,1000,200,0,0,0,0,0.0,0.057436999999481486,9dcdd32a361279b307ac|4d8d806a2c2ba51e87c7|3f7ed1e2c83cf44f01ad|473118b6f26a4e5ab94c|eca5fa7b69366418ed67
Q0453,452,drug_3797,drug,Nên làm gì khi còn thắc mắc về thuốc Atorhasan?,semantic,0.3,6ae37b85a40d3b5071c2,1000,200,1,1,1,1,1.0,0.06055509999714559,6ae37b85a40d3b5071c2|855250f62a81924c03e3|855250f62a81924c03e3|127b18639e08dbda0546|267f4d2b28a28f2e0812
Q0454,453,drug_9238,drug,Cách dùng thuốc Cravit như thế nào?,semantic,0.3,be88a63d5a61b14fa66d,1000,200,0,0,0,0,0.0,0.056140599997888785,0c0d03ce904d8ea21b09|3742d850eeeebb4331e9|0f5fe59c49ef436f2ec4|b61c84d427ceca4743c8|a07074063d848e038a30
Q0455,454,drug_4999,drug,"Trước khi sử dụng thuốc Be-Stedy 16, đối tượng nào cần thận trọng?",semantic,0.3,12a050c471c51f9e8608,1000,200,1,1,1,1,1.0,0.05557240000052843,12a050c471c51f9e8608|12a050c471c51f9e8608|47eee7fa9de46ea3ced6|62a8a71d235985d14595|b13ed9a0b7eb268e22d1
Q0456,455,drug_5813,drug,Là gì nên làm khi bạn quên liều Bilomag?,quantitative,0.4,56cb3a38c22dddd51258,1000,200,0,0,0,0,0.0,0.05164370000056806,f216cd0f718e171420aa|e9ea311fdad4ac97c87f|a17489d10ad6bc5e4478|fab65126d6828b163c72|a17489d10ad6bc5e4478
Q0457,456,drug_7249,drug,Tác dụng của thuốc Casalmux là gì?,semantic,0.3,897766a1e12affc7a83f,1000,200,0,0,0,0,0.0,0.05740779999905499,4eb51f084e60acfb269f|9dd5d493cb8fe86c0e0d|4788f70c0c2318de13be|127b18639e08dbda0546|c91dca4e7af264eaa35a
Q0458,457,drug_3929,drug,"Khi sử dụng thuốc Atussin, cần lưu ý những tác dụng phụ nào?",semantic,0.3,ce9af62ecc63d5fdd74c,1000,200,1,1,1,1,1.0,0.06670279999889317,ce9af62ecc63d5fdd74c|61011ff205768f49b73b|31b467e75130dd5ec5d1|6fae63f32f0fc9713346|aa141f124c79784cbb7d
Q0459,458,drug_3710,drug,Tại sao mẹ cho con bú nên tránh sử dụng Atinila?,noisy_conversational,0.3,323f5381c3095807936d,1000,200,2,0,1,1,0.5,0.05791089999911492,917977a02d296acf7b72|323f5381c3095807936d|d46340b759e533304370|6dbed5c7db4625b0466c|c3a72ec15501e047d218
Q0460,459,drug_8906,drug,"Thông thường, thời gian điều trị bằng Comozol đối với các bệnh nấm nhẹ là bao lâu?",quantitative,0.4,6b6631ca5d33204b6e31,1000,200,1,1,1,1,1.0,0.07313069999872823,6b6631ca5d33204b6e31|55d2f960f32e19584da6|b0d15a10ccfd107487ea|a07074063d848e038a30|a07074063d848e038a30
Q0461,460,drug_3603,drug,Atenolol có thể gây ra những vấn đề tiêu hóa nào?,semantic,0.3,9bffecd7371404931005,1000,200,0,0,0,0,0.0,0.06404889999976149,6bacee16917da3cb6034|3281957773b02eea2ae0|b7df972866c2d172f61b|d3891c43d34dab4b9498|6bacee16917da3cb6034
Q0462,461,drug_1383,drug,Albiomin 20% có thể được sử dụng theo đường nào?,semantic,0.3,99e518e9e757832af8a7,1000,200,0,0,0,0,0.0,0.05276420000154758,b4b06c0520826e2e15e0|11888902a22ec376860b|58c79ba06ad164b94c4b|28b32cb27a0f50008c67|0fb9e2a184488782a18a
Q0463,462,drug_2371,drug,Những người được khuyến cáo nên thận trọng với các tác dụng phụ của Amlodipin Domesco là khi nào?,semantic,0.3,5ed028718e29a5c9f54e,1000,200,1,1,1,1,1.0,0.07118180000179564,5ed028718e29a5c9f54e|e8c74a0937412ccd531c|31b467e75130dd5ec5d1|15313d3dc2ec3e60dff7|c00295825340ff362b3d
Q0464,463,drug_7663,drug,Người dùng cần phải lưu ý điều gì khi sử dụng Cefurich?,semantic,0.3,481888df494f31e8319d,1000,200,0,0,0,0,0.0,0.053907400000753114,61011ff205768f49b73b|6fae63f32f0fc9713346|3993ca3a2d08f2f3e5e8|a410c7fd66266e8ace6c|aa141f124c79784cbb7d
Q0465,464,drug_1219,drug,Người bệnh cần làm gì nếu gặp bất cứ tác dụng không mong muốn nào khi sử dụng thuốc Agimycob?,noisy_conversational,0.3,7c71d237882888de1a69,1000,200,1,1,1,1,1.0,0.07257290000052308,7c71d237882888de1a69|e13a55428fe8a7140500|9425221387ccafc5e84a|61011ff205768f49b73b|8cd757650540202b560f
Q0466,465,drug_5178,drug,Bentarcin được dùng dưới dạng nào?,noisy_conversational,0.3,173c8879b6d306cab44c,1000,200,1,1,1,1,1.0,0.046259300001111114,173c8879b6d306cab44c|1ea4a9d2de5ce106ac8f|1f55c2277f71dd1adca1|695ee5ba0e5fa45fe28c|5a76bed3fa55e5c2d1ab
Q0467,466,drug_8543,drug,Khi sử dụng Clonazepam có cần lưu ý gì về chế độ ăn uống và sử dụng chất kích thích?,semantic,0.3,47eee7fa9de46ea3ced6,1000,200,2,0,1,1,0.5,0.07138710000072024,30437212dc3d9a3efb18|47eee7fa9de46ea3ced6|1b0d19ad509e015ee369|61011ff205768f49b73b|6fae63f32f0fc9713346
Q0468,467,drug_3851,drug,Những bệnh nhân nào cần chú ý thận trọng khi dùng thuốc Atorpa-E?,semantic,0.3,656f05f07660b7ee6123,1000,200,1,1,1,1,1.0,0.06330140000136453,656f05f07660b7ee6123|fee7dbcf06c34b6a7d33|26a867cd384af0265c5e|3cc2503e844e776b9dd8|82d9455557064e881375
Q0469,468,drug_2153,drug,"Đối với trẻ em, biểu hiện ban đầu khi quá liều thuốc Ameflu đa triệu chứng có thể là gì?",quantitative,0.4,e975413c9152ca3f73bc,1000,200,1,1,1,1,1.0,0.07417510000232141,e975413c9152ca3f73bc|06c9a0e64f474c78e149|f1dc839c7f55ba9b616e|c5ec1482d663325db2ac|1b01ce6cbf5af941be6e
Q0470,469,drug_5411,drug,Thuốc Berodual có thể gây ra những tác dụng phụ nào ở đường hô hấp?,semantic,0.3,0564da93ab9c054def3c,1000,200,4,0,0,1,0.25,0.0668716999971366,ce9af62ecc63d5fdd74c|f9f5c5e440a97159381d|4d8d806a2c2ba51e87c7|0564da93ab9c054def3c|0f3b857b67f13112b231
Q0471,470,drug_2743,drug,Ampicillin Vidipha được chống chỉ định cho những đối tượng nào?,semantic,0.3,d064f133b6259706e78c,1000,200,1,1,1,1,1.0,0.05923160000020289,d064f133b6259706e78c|15313d3dc2ec3e60dff7|1a3a05aac2485f2c95e2|3c5bf1d1f0a9fcf19fe2|461987c0074a637587e6
Q0472,471,drug_8630,drug,Sử dụng clotrimazole trong trường hợp nào cần phải thận trọng?,semantic,0.3,932e98d0da59e54d500b,1000,200,2,0,1,1,0.5,0.06149310000182595,e13a55428fe8a7140500|932e98d0da59e54d500b|bcc22e61f311963bd123|6dbed5c7db4625b0466c|583bffbcd3ac2ca4476b
Q0473,472,drug_1137,drug,Có thể dùng những phương pháp nào để loại lượng lớn Agietoxib 90? ra khỏi cơ thể trong 4 giờ đầu sau khi dùng quá liều?,quantitative,0.4,c5ec1482d663325db2ac,1000,200,1,1,1,1,1.0,0.07815679999839631,c5ec1482d663325db2ac|3d0353a8976997e99eb4|5ae8d2210897116285dd|c17978e18ad8a5a1dd9e|de4e4957bcbc810aca43
Q0474,473,drug_6021,drug,Những bệnh lý nào có thể sử dụng thuốc Bisolvon?,semantic,0.3,c4e391380133d1a678a4,1000,200,0,0,0,0,0.0,0.05600190000041039,a07074063d848e038a30|7db7474fe87cfb26eea4|8e7572c0b44ad8205bbd|9002f83b0782c76a6cf7|af22b1a57f91a53c1186
Q0475,474,drug_1735,drug,Phụ nữ có thai có được sử dụng AlphaDHG không?,noisy_conversational,0.3,d46340b759e533304370,1000,200,1,1,1,1,1.0,0.05477930000051856,d46340b759e533304370|cc9b9fd00d86d7cb0545|f08a2c5baf2322da367f|5a76bed3fa55e5c2d1ab|b158004e431f98f4c34d
Q0476,475,drug_675,drug,Dùng thuốc Actemra có dễ bị dị ứng không?,noisy_conversational,0.3,6a656923236d5d3de176,1000,200,5,0,0,1,0.2,0.0593985999985307,7fbc7a83404604d8a5fb|454b79a83aa07ffee959|0f5fe59c49ef436f2ec4|8a98a752c5450c5c66d5|6a656923236d5d3de176
Q0477,476,drug_9338,drug,Thuốc Curam được dùng để điều trị những bệnh gì?,semantic,0.3,26667447af43e8c0dd9e,1000,200,1,1,1,1,1.0,0.06025740000040969,26667447af43e8c0dd9e|c1f64074295f5ddedbc8|8e7572c0b44ad8205bbd|9cd3c5b680dcb92ffd1d|673380a21ebdd7bf6245
Q0478,477,drug_1901,drug,Thuốc Aluvia có gây hậu quả nào nghiêm trọng tới sức khỏe không?,noisy_conversational,0.3,1bf02c3d0b575dfe7e83,1000,200,0,0,0,0,0.0,0.06438340000022436,cfe39b6171e4286da2ed|fdc4e5d05feb6275e88b|2852bd0bbcbc3bba54a3|51aca2b5ad72bfdd9479|2cde0f490a3566b007df
Q0479,478,drug_8566,drug,Có những loại thuốc nào có khả năng làm trầm trọng hơn tình trạng chảy máu khi sử dụng chung với Clopias?,noisy_conversational,0.3,4de1dc37b086a2d7bafd,1000,200,1,1,1,1,1.0,0.07541910000145435,4de1dc37b086a2d7bafd|a1cfb82039b895035b7d|ba355ebe4ce8a51a9799|64d53c0d3b8de4c26432|6216fc50745ea3fb224c
Q0480,479,drug_1937,drug,"Ngoài ra, tình trạng nào là dấu hiệu của việc quá liều hoặc truyền quá nhanh Alvesin?",quantitative,0.4,f07d508f0a21fad0bc0e,1000,200,1,1,1,1,1.0,0.06521449999854667,f07d508f0a21fad0bc0e|06c9a0e64f474c78e149|771708b37e6228633a75|eceb54a51d1697b9e2c4|82bcbdfa75b4b4d7a1cb
Q0481,480,drug_9053,drug,Cotilam có sợ ánh sáng hay không?,noisy_conversational,0.3,b45467143c51967f0d5e,1000,200,0,0,0,0,0.0,0.04949599999963539,79436222f418a7141a17|79436222f418a7141a17|3c92849ca3c66e131684|67a869d9afb914584c02|68a17fb4c4f31b07fed6
Q0482,481,drug_5601,drug,Thuốc Betex có công dụng trong việc hỗ trợ điều trị các bệnh lý hệ thần kinh nào?,semantic,0.3,94ebbc6d758b768056ac,1000,200,1,1,1,1,1.0,0.06329240000195568,94ebbc6d758b768056ac|ed8e39664062289c1069|2447fc42ab51be6d1a24|46c0b34cab6887c27066|b61c84d427ceca4743c8
Q0483,482,drug_7924,drug,Cetirizine có thể tương tác với các loại thuốc nào?,noisy_conversational,0.3,fee7dbcf06c34b6a7d33,1000,200,0,0,0,0,0.0,0.05535519999830285,efafa5a7ed234ce203db|9471c01e64c39e57ec5d|fbf27bd3f373cdf01fca|acad03ce28e3865d0ba9|b65d1d04685f5a77b233
Q0484,483,drug_1956,drug,Nên bảo quản thuốc Alzental Shinpoong như thế nào?,semantic,0.3,5cc09c5fcd0ceb2bad97,1000,200,0,0,0,0,0.0,0.0546751999972912,b95e94ae7e251f974d8b|b95e94ae7e251f974d8b|673380a21ebdd7bf6245|89b3bb3989387ba29122|92030cb410441ea2042e
Q0485,484,drug_6593,drug,Người dùng cần lưu ý điều gì để tránh gặp phải tương tác thuốc khi sử dụng thuốc ho bổ phế Bảo Thanh Hoa Linh?,semantic,0.3,cac13f0555bf60267778,1000,200,1,1,1,1,1.0,0.07336099999884027,cac13f0555bf60267778|61011ff205768f49b73b|6fae63f32f0fc9713346|aa141f124c79784cbb7d|749d35c8ff0b609ab77d
Q0486,485,drug_2798,drug,Anaferon là thuốc gì?,semantic,0.3,4788f70c0c2318de13be,1000,200,1,1,1,1,1.0,0.05209699999977602,4788f70c0c2318de13be|4788f70c0c2318de13be|673380a21ebdd7bf6245|a5e210e261a9ba68288d|73c2166ae0e9cf50c55b
Q0487,486,drug_7779,drug,Bao lâu sau khi ngừng dùng CellCept thì nên tiếp tục sử dụng biện pháp tránh thai hiệu quả?,quantitative,0.4,f14a4efd73012c6e1556,1000,200,1,1,1,1,1.0,0.07267579999825102,f14a4efd73012c6e1556|2b04e819bc133ef2712d|6574faca0db7ecf4ba31|4f862ead86b536097c80|3df7c57327d8d9585723
Q0488,487,drug_3778,drug,Atorhasan 20 được dùng bằng đường nào?,semantic,0.3,b4b06c0520826e2e15e0,1000,200,1,1,1,1,1.0,0.05691419999857317,b4b06c0520826e2e15e0|6ae37b85a40d3b5071c2|a236bae69e63ee169485|43195941463a0e1d5d82|2653bad98b74a046436c
Q0489,488,drug_8448,drug,"Ngoài dị ứng với amoxicillin, còn có chống chỉ định nào khác đối với thuốc Clamoxyl 250 mg không?",quantitative,0.4,f11e7555417a1d148fb8,1000,200,3,0,1,1,0.3333333333333333,0.06868540000141365,f605b6647740331b66ec|9471c01e64c39e57ec5d|f11e7555417a1d148fb8|bcc22e61f311963bd123|461987c0074a637587e6
Q0490,489,medicine_9947,medicine,"Để tránh tác dụng phụ không mong muốn, liều lượng tối ưu cho mục đích sử dụng sâm tố nữ cần được xác định như thế nào?",quantitative,0.4,31e2a04fa836b8eebbb0,1000,200,1,1,1,1,1.0,0.07837990000189166,31e2a04fa836b8eebbb0|6d67843b142de1606339|d521ce6325a28a58abfb|695ee5ba0e5fa45fe28c|31b467e75130dd5ec5d1
Q0491,490,medicine_7069,medicine,Muối ăn và muối biển khác nhau ra sao so với muối i-ốt?,noisy_conversational,0.3,fa36a7604a4bcbcf6380,1000,200,1,1,1,1,1.0,0.06574230000114767,fa36a7604a4bcbcf6380|b815fc90a75f094cea26|2ce79d596b202d9ece48|1da7389fc33ae1d55984|952bd2b3a83f00b7f02e
Q0492,491,medicine_3876,medicine,Dâm bụt có nguồn gốc từ đâu?,semantic,0.3,489a8b000aa5f9492640,1000,200,1,1,1,1,1.0,0.05228940000233706,489a8b000aa5f9492640|d3b9a0b580441de3a008|cfab65b9b3477053b22f|549956e2f05cb393bc44|c1f1fbbd52b514b2b2c1
Q0493,492,medicine_2923,medicine,Cây cúc hoa trắng phân bố ở đâu?,semantic,0.3,0762f8c56c4dc243d57d,1000,200,1,1,1,1,1.0,0.04697479999958887,0762f8c56c4dc243d57d|188f66bb40612f7f1f4a|87d1347e64ac162b65ce|b46fa867783111b0960f|69e62a398c69460bee44
Q0494,493,medicine_13721,medicine,Chiết xuất đậu biếc có tác dụng hạ sốt như thế nào?,noisy_conversational,0.3,da01644c366eb124a56e,1000,200,1,1,1,1,1.0,0.05799910000132513,da01644c366eb124a56e|6135d6c5c703b7a113f8|e04249926fe5708bf96c|bfd74c1aece0777bf95c|7344e2ddfdcb027e335d
Q0495,494,medicine_6593,medicine,Lá dong có đặc tính gì?,semantic,0.3,57db4f4eec861afaecc7,1000,200,2,0,1,1,0.5,0.05185979999805568,9de388468cb5b86910bb|57db4f4eec861afaecc7|13224cdd41779e9f326f|17741f8037fad8d14887|89b3c0be567480d8ba1e
Q0496,495,medicine_11905,medicine,Trong trường hợp nào không nên sử dụng vị thuốc Trư linh?,noisy_conversational,0.3,b13ed9a0b7eb268e22d1,1000,200,1,1,1,1,1.0,0.05265569999755826,b13ed9a0b7eb268e22d1|f11e7555417a1d148fb8|08e8ad984906ec9ce46a|1f866ad71c2ac3f4dcb6|e9ce0abad919c2c47194
Q0497,496,medicine_3308,medicine,Cỏ gà có gây chết khi dùng quá liều không?,quantitative,0.4,84654f86a76812ba3b30,1000,200,1,1,1,1,1.0,0.05128710000280989,84654f86a76812ba3b30|6fef910f3254b5a540b6|ed921e21b718c4b595b7|31e2a04fa836b8eebbb0|84654f86a76812ba3b30
Q0498,497,medicine_6665,medicine,Nghiên cứu trên động vật cho thấy tác dụng nào của lá Khôi?,semantic,0.3,eb465e10c99b59fe2e07,1000,200,1,1,1,1,1.0,0.05291910000232747,eb465e10c99b59fe2e07|eb465e10c99b59fe2e07|eaecb9184fd017089137|578ecb8fe625bbbe5fed|4823b0b8041e659bcee1
Q0499,498,medicine_5091,medicine,Lá cây Hoắc hương như thế nào?,semantic,0.3,cad384e9064bc7b40e31,1000,200,1,1,1,1,1.0,0.045531399999163114,cad384e9064bc7b40e31|89b3c0be567480d8ba1e|2e1add5053bf00417f48|fb2add0db61ee08baab9|0e558316a6410c078dd0
Q0500,499,medicine_9115,medicine,Trình bày cấu trúc của cụm hoa rau diếp?,semantic,0.3,418d9d817e68e2f7c7f9,1000,200,0,0,0,0,0.0,0.057732499997655395,eacdc0a005985b88b955|89b3c0be567480d8ba1e|da16f4ba126b7452047e|20d0db30072746120d10|1ee7765e536cf1d01b22
Q0501,500,medicine_950,medicine,Cao chiết lạnh Bạch tật lê với nồng độ cồn nào cho kết quả gây co mi mắt của mèo in vivo và co hồi tràng cô lập của chuột lang?,noisy_conversational,0.3,1659165770674427d1e7,1000,200,1,1,1,1,1.0,0.08433839999997872,1659165770674427d1e7|9b2802e7f60289518c45|8bf74ce2893dea78dceb|eb465e10c99b59fe2e07|a2844aabfd870ded5e0c
Q0502,501,medicine_7794,medicine,Vì sao người khỏe mạnh không nên dùng Mộc hương nhiều?,noisy_conversational,0.3,b3875a6397c1933e3f73,1000,200,1,1,1,1,1.0,0.053031100000225706,b3875a6397c1933e3f73|bd05742f95aa54b644cd|eb132960d4703b9e2bf6|5ab5fa58d5451d536caf|b3f65b547db8332cb8bd
Q0503,502,medicine_6854,medicine,"Theo y học dân gian, Lô hội được sử dụng để điều trị vấn đề gì trên cơ thể người?",semantic,0.3,97dcd252b11da2b08f90,1000,200,1,1,1,1,1.0,0.06277980000231764,97dcd252b11da2b08f90|97dcd252b11da2b08f90|44b22008e22c8e431acb|bfbf483285226d9dd807|673380a21ebdd7bf6245
Q0504,503,medicine_9317,medicine,Người ta sử dụng rau mùi để trị mụn như thế nào?,semantic,0.3,e37e689dade628818c86,1000,200,1,1,1,1,1.0,0.057340799998200964,e37e689dade628818c86|bf64e1435aab6a39f356|30bfc348dae5cb219180|30bfc348dae5cb219180|09641830c360aedca96d
