question_id,dataset,query_type,question,expected_sources,config,selected_alpha,table_bonus,hit_at_5,rr_at_5,latency_seconds,retrieved_sources
Q0050,KB1_Standard,Định lượng,Bé nhà em 2 ngày đầu phân màu xanh đen và nhầy thì có bình thường không?,sổ tay 4steps - trang 69,Fixed alpha = 0.3,0.3,False,0,0.0,0.10508750000735745,bo_de_me_va_be.xlsx | d3fa1053-wp8-postpartum-care-handbook-viet.pdf | bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | một số câu sản phụ thường hỏi trong thời kỳ hậu sản.docx
Q0050,KB1_Standard,Định lượng,Bé nhà em 2 ngày đầu phân màu xanh đen và nhầy thì có bình thường không?,sổ tay 4steps - trang 69,Fixed alpha = 0.4,0.4,False,0,0.0,0.10120490001281723,bo_de_me_va_be.xlsx | d3fa1053-wp8-postpartum-care-handbook-viet.pdf | bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | tã dùng một lần.docx
Q0050,KB1_Standard,Định lượng,Bé nhà em 2 ngày đầu phân màu xanh đen và nhầy thì có bình thường không?,sổ tay 4steps - trang 69,Fixed alpha = 0.5,0.5,False,0,0.0,0.10039140001754276,bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | d3fa1053-wp8-postpartum-care-handbook-viet.pdf | tã dùng một lần.docx | bo_de_me_va_be.xlsx
Q0050,KB1_Standard,Định lượng,Bé nhà em 2 ngày đầu phân màu xanh đen và nhầy thì có bình thường không?,sổ tay 4steps - trang 69,Fixed alpha = 0.7,0.7,False,0,0.0,0.10106210000230931,bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | d3fa1053-wp8-postpartum-care-handbook-viet.pdf | tã dùng một lần.docx | bo_de_me_va_be.xlsx
Q0050,KB1_Standard,Định lượng,Bé nhà em 2 ngày đầu phân màu xanh đen và nhầy thì có bình thường không?,sổ tay 4steps - trang 69,Adaptive alpha,0.4,False,0,0.0,0.10859499999787658,bo_de_me_va_be.xlsx | d3fa1053-wp8-postpartum-care-handbook-viet.pdf | bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | tã dùng một lần.docx
Q0050,KB1_Standard,Định lượng,Bé nhà em 2 ngày đầu phân màu xanh đen và nhầy thì có bình thường không?,sổ tay 4steps - trang 69,Adaptive alpha + table bonus,0.4,True,0,0.0,0.10115949998726137,bo_de_me_va_be.xlsx | d3fa1053-wp8-postpartum-care-handbook-viet.pdf | trẻ dưới 2 tuổi có nên tẩy giun không.docx | tại sao chúng ta không cần cho trẻ sơ sinh dưới 6 tháng tuổi uống nước.docx | bo_de_me_va_be.xlsx
Q0051,KB1_Standard,Định lượng,Trẻ từ 12-24 tháng tuổi cần ăn bao nhiêu bữa một ngày?,viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf,Fixed alpha = 0.3,0.3,False,1,0.5,0.09390850001364015,số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf | sức khỏe - không ai hoàn hảo.pdf | hướng dẫn đầy đủ về ăn dặm theo khuyến cáo của viện dinh dưỡng quốc gia.docx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf
Q0051,KB1_Standard,Định lượng,Trẻ từ 12-24 tháng tuổi cần ăn bao nhiêu bữa một ngày?,viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf,Fixed alpha = 0.4,0.4,False,1,0.5,0.0914109000004828,số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf | sức khỏe - không ai hoàn hảo.pdf | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | tài liệu khóa học nuôi con bằng sữa mẹ.pdf
Q0051,KB1_Standard,Định lượng,Trẻ từ 12-24 tháng tuổi cần ăn bao nhiêu bữa một ngày?,viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf,Fixed alpha = 0.5,0.5,False,1,0.3333333333333333,0.08596060000127181,số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf | sức khỏe - không ai hoàn hảo.pdf | tài liệu khóa học nuôi con bằng sữa mẹ.pdf
Q0051,KB1_Standard,Định lượng,Trẻ từ 12-24 tháng tuổi cần ăn bao nhiêu bữa một ngày?,viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf,Fixed alpha = 0.7,0.7,False,1,0.2,0.08691640000324696,số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | sức khỏe - không ai hoàn hảo.pdf | sức khỏe - không ai hoàn hảo.pdf | viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf
Q0051,KB1_Standard,Định lượng,Trẻ từ 12-24 tháng tuổi cần ăn bao nhiêu bữa một ngày?,viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf,Adaptive alpha,0.4,False,1,0.5,0.08664860000135377,số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf | sức khỏe - không ai hoàn hảo.pdf | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | tài liệu khóa học nuôi con bằng sữa mẹ.pdf
Q0051,KB1_Standard,Định lượng,Trẻ từ 12-24 tháng tuổi cần ăn bao nhiêu bữa một ngày?,viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf,Adaptive alpha + table bonus,0.4,True,1,0.3333333333333333,0.08580469997832552,số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | hướng dẫn đầy đủ về ăn dặm theo khuyến cáo của viện dinh dưỡng quốc gia.docx | viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf | sức khỏe - không ai hoàn hảo.pdf | tài liệu khóa học nuôi con bằng sữa mẹ.pdf
Q0052,KB1_Standard,Định lượng,Trẻ từ 4 đến 6 tháng tuổi thì nên chơi những trò gì ạ?,20 trò chơi thú vị.docx,Fixed alpha = 0.3,0.3,False,1,1.0,0.08697189998929389,20 trò chơi thú vị.docx | 20 trò chơi thú vị.docx | 20 trò chơi thú vị.docx | trí tuệ - không ai hoàn hảo.pdf | trí tuệ - không ai hoàn hảo.pdf
Q0052,KB1_Standard,Định lượng,Trẻ từ 4 đến 6 tháng tuổi thì nên chơi những trò gì ạ?,20 trò chơi thú vị.docx,Fixed alpha = 0.4,0.4,False,1,1.0,0.09054219999234192,20 trò chơi thú vị.docx | 20 trò chơi thú vị.docx | 20 trò chơi thú vị.docx | trí tuệ - không ai hoàn hảo.pdf | trí tuệ - không ai hoàn hảo.pdf
Q0052,KB1_Standard,Định lượng,Trẻ từ 4 đến 6 tháng tuổi thì nên chơi những trò gì ạ?,20 trò chơi thú vị.docx,Fixed alpha = 0.5,0.5,False,1,1.0,0.087783800001489,20 trò chơi thú vị.docx | 20 trò chơi thú vị.docx | cột mốc quan trọng của bé.docx | trí tuệ - không ai hoàn hảo.pdf | 20 trò chơi thú vị.docx
Q0052,KB1_Standard,Định lượng,Trẻ từ 4 đến 6 tháng tuổi thì nên chơi những trò gì ạ?,20 trò chơi thú vị.docx,Fixed alpha = 0.7,0.7,False,1,1.0,0.08852360001765192,20 trò chơi thú vị.docx | cột mốc quan trọng của bé.docx | dvcsskss_48201712.pdf | trí tuệ - không ai hoàn hảo.pdf | 20 trò chơi thú vị.docx
Q0052,KB1_Standard,Định lượng,Trẻ từ 4 đến 6 tháng tuổi thì nên chơi những trò gì ạ?,20 trò chơi thú vị.docx,Adaptive alpha,0.4,False,1,1.0,0.09701979998499155,20 trò chơi thú vị.docx | 20 trò chơi thú vị.docx | 20 trò chơi thú vị.docx | trí tuệ - không ai hoàn hảo.pdf | trí tuệ - không ai hoàn hảo.pdf
Q0052,KB1_Standard,Định lượng,Trẻ từ 4 đến 6 tháng tuổi thì nên chơi những trò gì ạ?,20 trò chơi thú vị.docx,Adaptive alpha + table bonus,0.4,True,1,1.0,0.09561200000462122,20 trò chơi thú vị.docx | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | 20 trò chơi thú vị.docx
Q0053,KB1_Standard,Định lượng,"Con em được 10 tháng tuổi rồi, em thấy bé có vẻ nhanh đói, em nên sắp xếp lịch ăn dặm cho bé như thế nào cho phù hợp?",số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx,Fixed alpha = 0.3,0.3,False,1,0.2,0.1556167000089772,bo_de_me_va_be.xlsx | sức khỏe - không ai hoàn hảo.pdf | dấu hiệu cảnh báo trẻ chậm biết đi.docx | sức khỏe - không ai hoàn hảo.pdf | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx
Q0053,KB1_Standard,Định lượng,"Con em được 10 tháng tuổi rồi, em thấy bé có vẻ nhanh đói, em nên sắp xếp lịch ăn dặm cho bé như thế nào cho phù hợp?",số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx,Fixed alpha = 0.4,0.4,False,1,0.2,0.14986859998316504,bo_de_me_va_be.xlsx | sức khỏe - không ai hoàn hảo.pdf | dấu hiệu cảnh báo trẻ chậm biết đi.docx | sức khỏe - không ai hoàn hảo.pdf | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx
Q0053,KB1_Standard,Định lượng,"Con em được 10 tháng tuổi rồi, em thấy bé có vẻ nhanh đói, em nên sắp xếp lịch ăn dặm cho bé như thế nào cho phù hợp?",số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx,Fixed alpha = 0.5,0.5,False,0,0.0,0.14366590001736768,bo_de_me_va_be.xlsx | sức khỏe - không ai hoàn hảo.pdf | bo_de_me_va_be.xlsx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | sức khỏe - không ai hoàn hảo.pdf
Q0053,KB1_Standard,Định lượng,"Con em được 10 tháng tuổi rồi, em thấy bé có vẻ nhanh đói, em nên sắp xếp lịch ăn dặm cho bé như thế nào cho phù hợp?",số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx,Fixed alpha = 0.7,0.7,False,0,0.0,0.15285660000517964,bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | sức khỏe - không ai hoàn hảo.pdf | dấu hiệu cảnh báo trẻ chậm biết đi.docx | bo_de_me_va_be.xlsx
Q0053,KB1_Standard,Định lượng,"Con em được 10 tháng tuổi rồi, em thấy bé có vẻ nhanh đói, em nên sắp xếp lịch ăn dặm cho bé như thế nào cho phù hợp?",số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx,Adaptive alpha,0.4,False,1,0.2,0.14867990001221187,bo_de_me_va_be.xlsx | sức khỏe - không ai hoàn hảo.pdf | dấu hiệu cảnh báo trẻ chậm biết đi.docx | sức khỏe - không ai hoàn hảo.pdf | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx
Q0053,KB1_Standard,Định lượng,"Con em được 10 tháng tuổi rồi, em thấy bé có vẻ nhanh đói, em nên sắp xếp lịch ăn dặm cho bé như thế nào cho phù hợp?",số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx,Adaptive alpha + table bonus,0.4,True,1,0.5,0.14341739998781122,dấu hiệu cảnh báo trẻ chậm biết đi.docx | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | bo_de_me_va_be.xlsx | trẻ dưới 2 tuổi có nên tẩy giun không.docx | sức khỏe - không ai hoàn hảo.pdf
Q0054,KB1_Standard,Định lượng,Nhu cầu năng lượng từ sữa mẹ/ngày cho trẻ từ 3-5 tháng tuổi là bao nhiêu kcal?,tài liệu khóa học nuôi con bằng sữa mẹ.pdf,Fixed alpha = 0.3,0.3,False,1,1.0,0.1066389000043273,tài liệu khóa học nuôi con bằng sữa mẹ.pdf | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | sức khỏe - không ai hoàn hảo.pdf | qa_me_bim_sau_sinh_100.xlsx | hướng dẫn đầy đủ về ăn dặm theo khuyến cáo của viện dinh dưỡng quốc gia.docx
Q0054,KB1_Standard,Định lượng,Nhu cầu năng lượng từ sữa mẹ/ngày cho trẻ từ 3-5 tháng tuổi là bao nhiêu kcal?,tài liệu khóa học nuôi con bằng sữa mẹ.pdf,Fixed alpha = 0.4,0.4,False,1,1.0,0.10458509999443777,tài liệu khóa học nuôi con bằng sữa mẹ.pdf | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | sức khỏe - không ai hoàn hảo.pdf | qa_me_bim_sau_sinh_100.xlsx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf
Q0054,KB1_Standard,Định lượng,Nhu cầu năng lượng từ sữa mẹ/ngày cho trẻ từ 3-5 tháng tuổi là bao nhiêu kcal?,tài liệu khóa học nuôi con bằng sữa mẹ.pdf,Fixed alpha = 0.5,0.5,False,1,1.0,0.1088095000013709,tài liệu khóa học nuôi con bằng sữa mẹ.pdf | sức khỏe - không ai hoàn hảo.pdf | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | qa_me_bim_sau_sinh_100.xlsx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf
Q0054,KB1_Standard,Định lượng,Nhu cầu năng lượng từ sữa mẹ/ngày cho trẻ từ 3-5 tháng tuổi là bao nhiêu kcal?,tài liệu khóa học nuôi con bằng sữa mẹ.pdf,Fixed alpha = 0.7,0.7,False,1,1.0,0.11527270000078715,tài liệu khóa học nuôi con bằng sữa mẹ.pdf | sức khỏe - không ai hoàn hảo.pdf | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | qa_me_bim_sau_sinh_100.xlsx
Q0054,KB1_Standard,Định lượng,Nhu cầu năng lượng từ sữa mẹ/ngày cho trẻ từ 3-5 tháng tuổi là bao nhiêu kcal?,tài liệu khóa học nuôi con bằng sữa mẹ.pdf,Adaptive alpha,0.4,False,1,1.0,0.10879510000813752,tài liệu khóa học nuôi con bằng sữa mẹ.pdf | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | sức khỏe - không ai hoàn hảo.pdf | qa_me_bim_sau_sinh_100.xlsx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf
Q0054,KB1_Standard,Định lượng,Nhu cầu năng lượng từ sữa mẹ/ngày cho trẻ từ 3-5 tháng tuổi là bao nhiêu kcal?,tài liệu khóa học nuôi con bằng sữa mẹ.pdf,Adaptive alpha + table bonus,0.4,True,1,0.5,0.1134242000116501,số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | hướng dẫn đầy đủ về ăn dặm theo khuyến cáo của viện dinh dưỡng quốc gia.docx | sức khỏe - không ai hoàn hảo.pdf | qa_me_bim_sau_sinh_100.xlsx
Q0055,KB1_Standard,Định lượng,"Vì sao trẻ em, đặc biệt trẻ bú mẹ hoàn toàn trong 6 tháng đầu cần bổ sung vitamin D?",qa_me_bim_sau_sinh_100.csv.xlsx,Fixed alpha = 0.3,0.3,False,0,0.0,0.11130920000141487,qa_me_bim_sau_sinh_100.xlsx | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | bo_de_me_va_be.xlsx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | hướng dẫn quốc gia dinh dưỡng cho phụ nữ có thai và bf mẹ cho con bú.pdf
Q0055,KB1_Standard,Định lượng,"Vì sao trẻ em, đặc biệt trẻ bú mẹ hoàn toàn trong 6 tháng đầu cần bổ sung vitamin D?",qa_me_bim_sau_sinh_100.csv.xlsx,Fixed alpha = 0.4,0.4,False,0,0.0,0.1077895000053104,qa_me_bim_sau_sinh_100.xlsx | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | bo_de_me_va_be.xlsx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | tài liệu khóa học nuôi con bằng sữa mẹ.pdf
Q0055,KB1_Standard,Định lượng,"Vì sao trẻ em, đặc biệt trẻ bú mẹ hoàn toàn trong 6 tháng đầu cần bổ sung vitamin D?",qa_me_bim_sau_sinh_100.csv.xlsx,Fixed alpha = 0.5,0.5,False,0,0.0,0.11086049998993985,qa_me_bim_sau_sinh_100.xlsx | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | bo_de_me_va_be.xlsx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | tài liệu khóa học nuôi con bằng sữa mẹ.pdf
Q0055,KB1_Standard,Định lượng,"Vì sao trẻ em, đặc biệt trẻ bú mẹ hoàn toàn trong 6 tháng đầu cần bổ sung vitamin D?",qa_me_bim_sau_sinh_100.csv.xlsx,Fixed alpha = 0.7,0.7,False,0,0.0,0.11028059999807738,qa_me_bim_sau_sinh_100.xlsx | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | bo_de_me_va_be.xlsx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | tài liệu khóa học nuôi con bằng sữa mẹ.pdf
Q0055,KB1_Standard,Định lượng,"Vì sao trẻ em, đặc biệt trẻ bú mẹ hoàn toàn trong 6 tháng đầu cần bổ sung vitamin D?",qa_me_bim_sau_sinh_100.csv.xlsx,Adaptive alpha,0.4,False,0,0.0,0.11047150002559647,qa_me_bim_sau_sinh_100.xlsx | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | bo_de_me_va_be.xlsx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | tài liệu khóa học nuôi con bằng sữa mẹ.pdf
Q0055,KB1_Standard,Định lượng,"Vì sao trẻ em, đặc biệt trẻ bú mẹ hoàn toàn trong 6 tháng đầu cần bổ sung vitamin D?",qa_me_bim_sau_sinh_100.csv.xlsx,Adaptive alpha + table bonus,0.4,True,0,0.0,0.11179749999428168,qa_me_bim_sau_sinh_100.xlsx | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | bo_de_me_va_be.xlsx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | tài liệu khóa học nuôi con bằng sữa mẹ.pdf
Q0056,KB1_Standard,Định lượng,"bé nhà em đã hơn 6 tháng rồi mà vẫn chưa thấy biết ""ê, a"" hay bập bẹ nói chuyện gì hết, liệu con em có đang gặp vấn đề về ngôn ngữ không ạ",bé hơn 6 tháng chưa biết.docx,Fixed alpha = 0.3,0.3,False,1,1.0,0.17632170001161285,bé hơn 6 tháng chưa biết.docx | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx | hành vi - không ai hoàn hảo.pdf | cột mốc quan trọng của bé.docx | trí tuệ - không ai hoàn hảo.pdf
Q0056,KB1_Standard,Định lượng,"bé nhà em đã hơn 6 tháng rồi mà vẫn chưa thấy biết ""ê, a"" hay bập bẹ nói chuyện gì hết, liệu con em có đang gặp vấn đề về ngôn ngữ không ạ",bé hơn 6 tháng chưa biết.docx,Fixed alpha = 0.4,0.4,False,1,1.0,0.16987839998910204,bé hơn 6 tháng chưa biết.docx | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx | hành vi - không ai hoàn hảo.pdf | cột mốc quan trọng của bé.docx | trí tuệ - không ai hoàn hảo.pdf
Q0056,KB1_Standard,Định lượng,"bé nhà em đã hơn 6 tháng rồi mà vẫn chưa thấy biết ""ê, a"" hay bập bẹ nói chuyện gì hết, liệu con em có đang gặp vấn đề về ngôn ngữ không ạ",bé hơn 6 tháng chưa biết.docx,Fixed alpha = 0.5,0.5,False,1,1.0,0.1893121000030078,bé hơn 6 tháng chưa biết.docx | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx | hành vi - không ai hoàn hảo.pdf | cột mốc quan trọng của bé.docx | hành vi - không ai hoàn hảo.pdf
Q0056,KB1_Standard,Định lượng,"bé nhà em đã hơn 6 tháng rồi mà vẫn chưa thấy biết ""ê, a"" hay bập bẹ nói chuyện gì hết, liệu con em có đang gặp vấn đề về ngôn ngữ không ạ",bé hơn 6 tháng chưa biết.docx,Fixed alpha = 0.7,0.7,False,1,1.0,0.1848623999976553,bé hơn 6 tháng chưa biết.docx | hành vi - không ai hoàn hảo.pdf | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx | cột mốc quan trọng của bé.docx | hành vi - không ai hoàn hảo.pdf
Q0056,KB1_Standard,Định lượng,"bé nhà em đã hơn 6 tháng rồi mà vẫn chưa thấy biết ""ê, a"" hay bập bẹ nói chuyện gì hết, liệu con em có đang gặp vấn đề về ngôn ngữ không ạ",bé hơn 6 tháng chưa biết.docx,Adaptive alpha,0.4,False,1,1.0,0.18443850000039674,bé hơn 6 tháng chưa biết.docx | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx | hành vi - không ai hoàn hảo.pdf | cột mốc quan trọng của bé.docx | trí tuệ - không ai hoàn hảo.pdf
Q0056,KB1_Standard,Định lượng,"bé nhà em đã hơn 6 tháng rồi mà vẫn chưa thấy biết ""ê, a"" hay bập bẹ nói chuyện gì hết, liệu con em có đang gặp vấn đề về ngôn ngữ không ạ",bé hơn 6 tháng chưa biết.docx,Adaptive alpha + table bonus,0.4,True,1,1.0,0.18391049999627285,bé hơn 6 tháng chưa biết.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx | hành vi - không ai hoàn hảo.pdf | cột mốc quan trọng của bé.docx
Q0057,KB1_Standard,Định lượng,Lượng sữa cần cho trẻ từ khi sinh đến 1 tháng tuổi là bao nhiêu mỗi ngày?,tài liệu khóa học nuôi con bằng sữa mẹ.pdf,Fixed alpha = 0.3,0.3,False,1,1.0,0.129112000024179,tài liệu khóa học nuôi con bằng sữa mẹ.pdf | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | qa_me_bim_sau_sinh_100.xlsx | sức khỏe - không ai hoàn hảo.pdf | sức khỏe - không ai hoàn hảo.pdf
Q0057,KB1_Standard,Định lượng,Lượng sữa cần cho trẻ từ khi sinh đến 1 tháng tuổi là bao nhiêu mỗi ngày?,tài liệu khóa học nuôi con bằng sữa mẹ.pdf,Fixed alpha = 0.4,0.4,False,1,1.0,0.10690109999268316,tài liệu khóa học nuôi con bằng sữa mẹ.pdf | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | sức khỏe - không ai hoàn hảo.pdf | qa_me_bim_sau_sinh_100.xlsx | sức khỏe - không ai hoàn hảo.pdf
Q0057,KB1_Standard,Định lượng,Lượng sữa cần cho trẻ từ khi sinh đến 1 tháng tuổi là bao nhiêu mỗi ngày?,tài liệu khóa học nuôi con bằng sữa mẹ.pdf,Fixed alpha = 0.5,0.5,False,1,1.0,0.10460570000577718,tài liệu khóa học nuôi con bằng sữa mẹ.pdf | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | sức khỏe - không ai hoàn hảo.pdf | sức khỏe - không ai hoàn hảo.pdf | qa_me_bim_sau_sinh_100.xlsx
Q0057,KB1_Standard,Định lượng,Lượng sữa cần cho trẻ từ khi sinh đến 1 tháng tuổi là bao nhiêu mỗi ngày?,tài liệu khóa học nuôi con bằng sữa mẹ.pdf,Fixed alpha = 0.7,0.7,False,1,1.0,0.10400989998015575,tài liệu khóa học nuôi con bằng sữa mẹ.pdf | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | sức khỏe - không ai hoàn hảo.pdf | dvcsskss_48201712.pdf | qa_me_bim_sau_sinh_100.xlsx
Q0057,KB1_Standard,Định lượng,Lượng sữa cần cho trẻ từ khi sinh đến 1 tháng tuổi là bao nhiêu mỗi ngày?,tài liệu khóa học nuôi con bằng sữa mẹ.pdf,Adaptive alpha,0.4,False,1,1.0,0.10203109998838045,tài liệu khóa học nuôi con bằng sữa mẹ.pdf | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | sức khỏe - không ai hoàn hảo.pdf | qa_me_bim_sau_sinh_100.xlsx | sức khỏe - không ai hoàn hảo.pdf
Q0057,KB1_Standard,Định lượng,Lượng sữa cần cho trẻ từ khi sinh đến 1 tháng tuổi là bao nhiêu mỗi ngày?,tài liệu khóa học nuôi con bằng sữa mẹ.pdf,Adaptive alpha + table bonus,0.4,True,1,0.5,0.10081679999711923,số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | sức khỏe - không ai hoàn hảo.pdf | qa_me_bim_sau_sinh_100.xlsx | sức khỏe - không ai hoàn hảo.pdf
Q0058,KB1_Standard,Định lượng,"Bé nhà em đã 18 tháng tuổi rồi mà vẫn chưa biết đi, liệu đây có phải là tình trạng chậm biết đi cần phải can thiệp y tế không bác sĩ?",dấu hiệu cảnh báo trẻ chậm biết đi.docx,Fixed alpha = 0.3,0.3,False,1,1.0,0.1542980000085663,dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ 21 tháng chậm phát triển chiều cao.docx | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx | trẻ 2 tháng tuổi không duỗi thẳng được ngón cái là dấu hiệu bệnh gì.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx
Q0058,KB1_Standard,Định lượng,"Bé nhà em đã 18 tháng tuổi rồi mà vẫn chưa biết đi, liệu đây có phải là tình trạng chậm biết đi cần phải can thiệp y tế không bác sĩ?",dấu hiệu cảnh báo trẻ chậm biết đi.docx,Fixed alpha = 0.4,0.4,False,1,0.5,0.14664759999141097,trẻ 21 tháng chậm phát triển chiều cao.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx | trẻ 2 tháng tuổi không duỗi thẳng được ngón cái là dấu hiệu bệnh gì.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx
Q0058,KB1_Standard,Định lượng,"Bé nhà em đã 18 tháng tuổi rồi mà vẫn chưa biết đi, liệu đây có phải là tình trạng chậm biết đi cần phải can thiệp y tế không bác sĩ?",dấu hiệu cảnh báo trẻ chậm biết đi.docx,Fixed alpha = 0.5,0.5,False,1,0.5,0.1531570999941323,trẻ 21 tháng chậm phát triển chiều cao.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx | trẻ 2 tháng tuổi không duỗi thẳng được ngón cái là dấu hiệu bệnh gì.docx
Q0058,KB1_Standard,Định lượng,"Bé nhà em đã 18 tháng tuổi rồi mà vẫn chưa biết đi, liệu đây có phải là tình trạng chậm biết đi cần phải can thiệp y tế không bác sĩ?",dấu hiệu cảnh báo trẻ chậm biết đi.docx,Fixed alpha = 0.7,0.7,False,1,0.5,0.14561160001903772,trẻ 21 tháng chậm phát triển chiều cao.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx | trẻ 2 tháng tuổi không duỗi thẳng được ngón cái là dấu hiệu bệnh gì.docx
Q0058,KB1_Standard,Định lượng,"Bé nhà em đã 18 tháng tuổi rồi mà vẫn chưa biết đi, liệu đây có phải là tình trạng chậm biết đi cần phải can thiệp y tế không bác sĩ?",dấu hiệu cảnh báo trẻ chậm biết đi.docx,Adaptive alpha,0.4,False,1,0.5,0.14802020002389327,trẻ 21 tháng chậm phát triển chiều cao.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx | trẻ 2 tháng tuổi không duỗi thẳng được ngón cái là dấu hiệu bệnh gì.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx
